"","SRR3191542","SRR3191543","SRR3191544","SRR3191545","SRR3194428","SRR3194429","SRR3194430","SRR3194431"
"DFFA",9.98336667139434,9.24800839234936,9.35105380812541,8.09840900122148,9.23800975598167,8.52443969152945,7.70199202303762,7.70191771682403
"PEX14",13.6791820590912,14.0009823317293,11.7225827475693,13.5659969245416,9.83985807054891,9.58102282537085,10.9067565127896,11.4579672611903
"CASZ1",4.30337945813792,4.95218200158708,5.19747022244937,6.67253970882916,4.44797283965444,4.62923565423613,5.05662698169035,5.16238642932881
"C1orf127",0,0,0,0,0.0224804236533942,0.074134009880934,0.0072528718797167,0
"TARDBP",60.1466993448388,56.1326778776624,32.7370542226127,34.6375956448909,59.8557494605692,57.0506108895795,31.7591650202031,32.8907525009931
"MASP2",4.85184290147651,4.58178868486625,3.08554496499441,3.24948477523664,5.19812370838836,5.770927414376,4.01884103109401,4.21278323744382
"SRM",29.2052639285315,32.7372822613354,28.5179427891163,28.5529939124639,29.9046733335741,31.5516881544801,26.7107261455668,24.136160320431
"EXOSC10",34.7231332087446,36.0902347918527,43.7811302134825,41.8629464653904,34.8270541166304,37.2349150817772,43.1154369779432,42.4447323506848
"MTOR",18.8120703679833,19.0720994736693,18.5242938814258,20.0894084815365,17.1562648951404,17.7552205299211,17.9549544240895,17.7866116943209
"MTOR-AS1",0.650129419456171,0.138892052386869,0.422639696967811,0.273126601472536,0.0879156511430898,0.245317499901269,0.283642765720932,0.162631914827364
"ANGPTL7",0.0801731650892676,0.0856399903800256,0,0,0.117451214875004,0.103132684555555,0.0612123383490326,0.0300833533278915
"UBIAD1",8.44122060020335,7.83603568244602,7.81208727230539,7.70465177158815,6.47183342593737,6.32123762956521,7.10252663405242,7.00095232080377
"PTCHD2",11.0918512921257,11.8293727026556,10.3581580968026,11.0947859976761,9.91222269327065,11.3753597242115,9.4019253602282,9.57918821684539
"LOC101929181",0,0,0,0,0,0.0245248024540209,0.046787802009107,0.017884444216218
"FBXO2",0.749373665528256,0.743295193473284,1.39187697287125,0.730832637992692,0.904787896603811,0.973155601516638,0.945795638514124,1.07118956844893
"FBXO44",7.65202511029208,8.11819517540623,6.20398806663268,5.46717835666601,6.05374162155241,7.55774168871281,4.7635739719462,4.69429390852929
"FBXO6",0.829680978941872,1.13947075644437,0.77051937006914,0.684667910599004,0.961680305337969,0.935140692152546,0.723957416755505,0.622641902964624
"MAD2L2",40.8529969503629,40.5374443921958,42.8402194040926,46.8274324218933,36.6272402764075,38.8524949141963,36.4011918173142,36.9527632232185
"DRAXIN",28.5801733011961,27.044703222633,20.0268761991278,19.0869742257482,28.577859246568,28.0975391580504,18.4213577963301,17.6663205716993
"AGTRAP",14.4869151199193,14.2490224619016,11.3447941157953,9.41539944529347,12.1873987185141,14.1458294154716,10.7165998383047,10.1362882039824
"C1orf167",0,0.0209883966149678,0,0.0619094758046694,0.0132851989955097,0.0134802424447615,0.0128586339425714,0.0344061182823988
"LOC102724659",0,0,0,0,0.0221514809803788,0.0168575194598302,0.010720117376819,0.0122931618702483
"MTHFR",8.07568033050573,9.27091823132132,11.1702588217062,11.4213140840385,7.19357417117274,7.72271966103685,10.3458758302185,10.2420985322359
"CLCN6",16.5648602396685,16.8526087936951,24.4471050783206,25.9783209025684,14.7740598578498,16.5172739969837,23.5299364569262,24.2228441477907
"NPPA-AS1",0.110467237096524,0.530998857320195,0.0598442892216756,0,0.236522371526957,0.303151348745732,0.0722930659202087,0.055267452162753
"NPPA",0.429968496614573,0.688930601769059,0,0.338689778641002,0.436078100986099,0.589973702125769,0.14069212594776,0.107557968963109
"NPPB",0.131516151901449,0.561935753496443,0,0,0.148205467304254,0.270686358317733,0.459029897075021,0.39479013822849
"KIAA2013",20.7139569802811,19.243363477776,14.6214670934702,14.8223668433565,14.7530746558312,16.0962976565496,11.2575131014728,10.9327360418528
"PLOD1",5.51213654666858,6.79384219296508,2.95331863470083,4.0397686145217,4.98295043287426,5.65695194262596,2.93341457980687,3.553263203309
"MFN2",30.2853831139592,33.2520105474482,32.537021443282,32.9830884138739,25.5024312280649,27.0393891266767,27.9162216751195,27.5298381605535
"MIIP",18.6043142809174,25.7531006052005,23.1947293993883,23.9829723838272,16.2322264364281,19.6002874844139,20.2364387856824,18.8069677407525
"MIR6729",0,0,0,0,0,0,0,0
"TNFRSF8",0.0498091557391272,0,0,0,0,0.0213577362662526,0.00543276702655936,0.0124599166433119
"MIR7846",0,0,0,0,0,0,0,0
